"STD_YM","SIDO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","SCLS_NM","MCLS_NM","LCLS_NM","SUN_SALE_AMT","MON_SALE_AMT","TUS_SALE_AMT","WED_SALE_AMT","THU_SALE_AMT","FRI_SALE_AMT","SAT_SALE_AMT","SUN_APV_CNT","MON_APV_CNT","TUS_APV_CNT","WED_APV_CNT","THU_APV_CNT","FRI_APV_CNT","SAT_APV_CNT","SUN_PRICE","MON_PRICE","TUS_PRICE","WED_PRICE","THU_PRICE","FRI_PRICE","SAT_PRICE","DATA_LOAD_DT"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","편의점","종합소매점","소매","1070099.55","2776437.26","2994133.96","3434429.71","2013196.59","2088877.2","2445372.81","226","480","571","616","480","391","496","4734.95","5784.24","5243.67","5575.37","4194.16","5342.4","4930.19","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","프랜차이즈_분식 전문점","프랜차이즈_분식","프랜차이즈_음식","0","938591.71","0","1314028.38","1830253.79","3332000.55","469295.84","0","94","0","188","188","188","94","0","9985.02","0","6989.51","9735.39","17723.41","4992.51","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","프랜차이즈_치킨/호프 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","5245860.81","9341943.89","6156101.49","14420128.79","13845239.9","9988693.82","3042120.19","96","192","192","336","288","264","48","54644.38","48655.96","32063.03","42917.05","48073.75","37835.96","63377.5","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","2373828.59","4870829.66","5677425.81","6549438.27","5846405.05","5118706.73","4054428.7","286","767","979","991","856","813","616","8300.1","6350.49","5799.21","6608.92","6829.91","6296.07","6581.86","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","한식/백반 전문점","한식","음식","7190270.68","32569296.86","43322967.88","40883897.35","58038994.73","44012073.22","30520115.1","99","495","711","720","909","648","351","72629","65796.56","60932.44","56783.19","63849.28","67919.87","86951.89","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","한의약품 판매","의약/의료품소매","소매","0","213602.19","5286654.13","0","0","0","0","0","11","11","0","0","0","0","0","19418.38","480604.92","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","호프/맥주","유흥주점","음식","462807.26","7650344.32","9040168.56","8057053.71","7672783.47","6458264.98","4487827.98","14","210","364","420","322","322","294","33057.66","36430.21","24835.63","19183.46","23828.52","20056.72","15264.72","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","화장품 판매","화장품소매","소매","0","0","0","0","0","293661.8","0","0","0","0","0","0","14","0","0","0","0","0","0","20975.84","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","화훼/조경/작물관리서비스","화훼/조경","도매/유통/무역","0","534005.47","598086.11","267002.73","501965.14","0","331083.38","0","11","33","11","22","0","22","0","48545.95","18123.82","24272.98","22816.6","0","15049.24","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000003","휴대폰 판매","통신장비","소매","0","0","0","0","27768284.35","0","0","0","0","0","0","11","0","0","0","0","0","0","2524389.49","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","농축산물 판매","청과물/축산물","도매/유통/무역","0","334928.22","804319.04","941878.84","0","267002.73","259740.26","0","11","22","33","0","11","11","0","30448.02","36559.96","28541.78","0","24272.98","23612.75","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","등산용품 판매","운동/경기용품","소매","0","0","0","0","0","0","2414071.14","0","0","0","0","0","0","17","0","0","0","0","0","0","142004.18","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","병원-소아과","병원","의료","0","0","0","0","59322.04","27542.38","0","0","0","0","0","22","11","0","0","0","0","0","2696.46","2503.85","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","분식 전문점","분식","음식","0","1220169.2","0","0","0","1501746.71","0","0","94","0","0","0","94","0","0","12980.52","0","0","0","15976.03","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","약국","약국/한약방","의료","0","631659.05","485540.33","435312.02","91324.2","0","129375.95","0","45","15","45","15","0","15","0","14036.87","32369.36","9673.6","6088.28","0","8625.06","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","오토바이 판매","자동차/이륜차","생활서비스","0","1101925.85","0","0","229567.88","0","642790.07","0","9","0","0","18","0","9","0","122436.21","0","0","12753.77","0","71421.12","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200011000004","커피전문점","다방/커피숍/카페","음식","0","279672.56","233060.46","0","198101.4","81571.16","0","0","23","70","0","23","23","0","0","12159.68","3329.44","0","8613.1","3546.57","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","가스설비 공사","주유소/충전소","생활서비스","0","5756578.95","0","0","5147812.71","0","0","0","11","0","0","11","0","0","0","523325.36","0","0","467982.97","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","가정용품 수리","개인/가정용품수리","생활서비스","0","1294685.48","231883.97","425120.61","0","0","0","0","38","19","19","0","0","0","0","34070.67","12204.42","22374.77","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","건강식품 제조","건강/미용식품","제조","0","0","2136021.88","0","0","0","0","0","0","11","0","0","0","0","0","0","194183.81","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","국수 전문점","분식","음식","0","2348481.57","4156305.47","5085560.75","4511112.06","4038036.64","844777.55","0","272","340","272","340","306","136","0","8634.12","12224.43","18696.91","13267.98","13196.2","6211.6","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","기타일반 유흥주점","유흥주점","음식","0","0","0","2367664.62","0","2731920.72","0","0","0","0","18","0","9","0","0","0","0","131536.92","0","303546.75","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","꼬치구이 전문점","유흥주점","음식","0","2498613.36","3954701.87","1400085.08","14862441.66","2304755.45","3963317.78","0","88","88","22","198","44","88","0","28393.33","44939.79","63640.23","75062.84","52380.81","45037.7","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","낙지/오징어 전문점","수산물","음식","0","1836978.81","747607.66","2755468.22","1078691.06","1196172.26","576725.91","0","44","22","119","65","66","22","0","41749.52","33982.17","23155.2","16595.25","18123.82","26214.81","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","노래방","무도/유흥/가무","관광/여가/오락","5528257.22","0","0","8255530.78","9158479.47","2027027.65","1750614.79","18","0","0","72","90","18","18","307125.4","0","0","114660.15","101760.88","112612.65","97256.38","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","당구용품 도매","취미/오락용품","도매/유통/무역","0","0","1708817.5","0","0","0","0","0","0","11","0","0","0","0","0","0","155347.05","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","도료/페인트 판매","도료","도매/유통/무역","0","763627.81","0","0","0","0","0","0","11","0","0","0","0","0","0","69420.71","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","돼지고기 전문점","한식","음식","0","1623376.62","0","0","0","2169167.03","0","0","14","0","0","0","70","0","0","115955.47","0","0","0","30988.1","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","무도유흥주점-종합","무도/유흥/가무","관광/여가/오락","1534440.12","5955545.74","21002649.18","5370540.44","17981720.23","5850052.97","25481296.36","10","40","120","20","99","40","159","153444.01","148888.64","175022.08","268527.02","181633.54","146251.32","160259.73","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","문구용품 소매","사무/문구/컴퓨터","소매","0","93485.43","0","0","0","0","0","0","19","0","0","0","0","0","0","4920.29","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","미용실","이/미용/건강","생활서비스","0","589606.02","196535.34","655117.8","655117.8","1228345.89","556850.14","0","48","16","64","64","48","32","0","12283.46","12283.46","10236.22","10236.22","25590.54","17401.57","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","민물장어 전문점","수산물","음식","0","14950578.38","12796369.44","6867691.81","5873441.5","5689321.06","2909102.7","0","327","253","145","126","108","54","0","45720.42","50578.54","47363.39","46614.62","52678.9","53872.27","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","바비큐 전문점","양식","음식","1451140.05","683710.22","1590672.73","251158.85","711616.75","488364.44","1395326.97","28","42","56","14","14","14","28","51826.43","16278.81","28404.87","17939.92","50829.77","34883.17","49833.11","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","병원-가정의학과","병원","의료","0","2110810.4","1814556.36","1757584.44","1250534.12","959977.2","270616.75","0","168","140","224","112","56","56","0","12564.35","12961.12","7846.36","11165.48","17142.45","4832.44","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","병원-내과","병원","의료","0","102549.49","102549.49","1273322.92","994160.38","225039.18","0","0","28","28","112","168","56","0","0","3662.48","3662.48","11368.95","5917.62","4018.56","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","병원-이비인후과","병원","의료","0","1944959.91","3068954.92","2136672.92","3068954.97","2580395.87","649350.65","0","435","510","467","645","451","105","0","4471.17","6017.56","4575.32","4758.07","5721.5","6184.29","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","병원-치과","병원","의료","0","52741176.52","109705882.4","13365546.26","10100840.34","31264705.87","810924.37","0","504","420","378","420","378","42","0","104645.19","261204.48","35358.59","24049.62","82710.86","19307.72","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","병원-한의학과","병원","의료","0","21644819","14622347.08","47128589.3","27418851.44","6093945.08","59191635.45","0","112","80","160","96","48","112","0","193257.31","182779.34","294553.68","285613.04","126957.19","528496.75","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","인터넷PC방","PC/오락/당구/볼링등","관광/여가/오락","297812.57","343629.88","0","160360.61","0","0","0","38","76","0","38","0","0","0","7837.17","4521.45","0","4220.02","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_분식 전문점","프랜차이즈_분식","프랜차이즈_음식","0","1492360.8","5838040.36","12670987.98","9789511.42","5509533.3","3313228.69","0","188","470","1034","1128","658","376","0","7938.09","12421.36","12254.34","8678.64","8373.15","8811.78","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","17249054.97","25659409.38","28051162.27","28944009.9","32051971.2","31694709.75","30537286.34","3123","4614","5576","5594","6310","5704","5211","5523.23","5561.21","5030.7","5174.12","5079.55","5556.58","5860.16","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","창신1동","11010670200011000003","학원-중장비","학원-창업취업취미","학문/교육","0","0","6885680.11","469924.82","0","0","0","0","0","11","11","0","0","0","0","0","625970.92","42720.44","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000013","병원-한의학과","병원","의료","0","10792759.14","10031211.06","6418539.39","11882022.55","4801810.31","978464.43","0","335","351","384","415","303","64","0","32217.19","28578.95","16714.95","28631.38","15847.56","15288.51","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","보청기 판매","의약/의료품소매","소매","0","9932501.7","0","640806.56","3844839.37","0","0","0","22","0","22","22","0","0","0","451477.35","0","29127.57","174765.43","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","사진관","사진","생활서비스","0","0","508026.82","0","0","0","0","0","0","25","0","0","0","0","0","0","20321.07","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","상품중개-기타","상품중개","도매/유통/무역","0","0","0","352443.61","0","0","0","0","0","0","11","0","0","0","0","0","0","32040.33","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","섬유/직물 도매-기타","섬유/직물","도매/유통/무역","0","6408065.63","0","0","0","0","0","0","11","0","0","0","0","0","0","582551.42","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","소고기 전문점","한식","음식","0","384483.94","544685.57","0","0","0","53400.54","0","22","33","0","0","0","11","0","17476.54","16505.62","0","0","0","4854.59","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","순대 전문점","별식/퓨전요리","음식","0","1997245.17","2221074.37","1291322.29","2462121.21","895316.79","0","0","136","119","102","119","68","0","0","14685.63","18664.49","12660.02","20690.09","13166.42","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","슈퍼마켓 일반점","종합소매점","소매","336693.43","873910.67","945726.13","2624529.98","1238117.83","1199412.03","595042.71","45","144","135","189","189","171","99","7482.08","6068.82","7005.38","13886.4","6550.89","7014.11","6010.53","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","약국","약국/한약방","의료","18534246.55","43273972.59","53611872.14","61705631.66","54442922.39","40716894.97","44280060.82","510","1260","1425","1440","1350","1155","1006","36341.66","34344.42","37622.37","42851.13","40328.09","35252.72","44015.97","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","여관/여인숙","모텔/여관/여인숙","숙박","2519155.11","2855042.44","1623455.51","2575136.33","2743079.99","1455511.83","6493821.98","55","55","44","66","66","33","121","45802.82","51909.86","36896.72","39017.22","41561.82","44106.42","53667.95","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","오토바이 판매","자동차/이륜차","생활서비스","0","0","0","1469234.46","0","0","1377407.31","0","0","0","9","0","0","9","0","0","0","163248.27","0","0","153045.26","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","의료기기 도매","의료장비","도매/유통/무역","0","2605946.66","694207.1","491285.03","694207.1","160201.63","2037764.84","0","55","33","11","22","11","55","0","47380.85","21036.58","44662.28","31554.87","14563.78","37050.27","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","의료용품 판매","의약/의료품소매","소매","3040627.15","897129.18","5233253.56","7177033.48","7259056.73","6076982.2","2798188.66","44","33","109","65","66","77","65","69105.16","27185.73","48011.5","110415.9","109985.71","78921.85","43049.06","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","의류 판매-기타","의복","소매","0","1646262.62","0","0","0","0","0","0","14","0","0","0","0","0","0","117590.19","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","의류 판매-남성전문","의복","소매","2976991.56","0","0","0","4801599.29","12374407.31","1234696.96","42","0","0","0","14","83","14","70880.75","0","0","0","342971.38","149089.24","88192.64","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","이/미용기재 판매","기타유통관리업","도매/유통/무역","0","0","1495215.31","854408.75","961209.84","0","2990430.63","0","0","11","11","11","0","33","0","0","135928.66","77673.52","87382.71","0","90619.11","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","자동차경정비","자동차/이륜차","생활서비스","0","0","7434922.76","2670797.49","1046663.88","0","3392634.66","0","0","54","36","18","0","36","0","0","137683.75","74188.82","58147.99","0","94239.85","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","잡화점","종합소매점","소매","0","39820.59","0","0","0","265470.56","265470.56","0","27","0","0","0","27","27","0","1474.84","0","0","0","9832.24","9832.24","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","제과/제빵 전문점","제과제빵떡케익","음식","0","507305.2","95717.95","229723.11","823174.47","928464.23","1311336.06","0","57","19","19","76","76","95","0","8900.09","5037.79","12090.69","10831.24","12216.63","13803.54","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","족발/보쌈전문","한식","음식","0","2508499.13","4765002.9","549808.02","1133979.05","801803.38","1832693.42","0","44","88","11","33","22","33","0","57011.34","54147.76","49982.55","34363","36445.61","55536.16","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","중국음식/중국집","중식","음식","0","9597665.8","13829363.99","19125530.51","9946671.89","19945694.62","10688309.64","0","443","532","617","480","705","324","0","21665.16","25995.05","30997.62","20722.23","28291.77","32988.61","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","초밥 전문점","일식","음식","0","1069183.46","768151.21","0","3560484.63","1110705.13","0","0","84","21","0","42","63","0","0","12728.37","36578.63","0","84773.44","17630.24","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","침구류 판매","가정/주방/인테리어","소매","0","0","0","0","21417245.01","0","0","0","0","0","0","41","0","0","0","0","0","0","522371.83","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","카페","다방/커피숍/카페","음식","0","821415.36","1206977.68","551335.48","229102.24","588587.88","37252.4","0","114","151","76","38","76","19","0","7205.4","7993.23","7254.41","6029.01","7744.58","1960.65","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","커피전문점","다방/커피숍/카페","음식","0","279672.56","291325.59","1312130.43","230729.86","466120.96","233060.48","0","47","46","115","46","92","46","0","5950.48","6333.17","11409.83","5015.87","5066.53","5066.53","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_문구용품 판매","프랜차이즈_취미/오락관련소매","프랜차이즈_소매","0","4214323.19","3574882.84","17300675.49","1568685.52","3717915.57","665616.26","0","190","114","453","152","152","38","0","22180.65","31358.62","38191.34","10320.3","24459.97","17516.22","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_병원-한의학과","프랜차이즈_병원","프랜차이즈_의료","0","0","0","7178526.84","0","0","0","0","0","0","16","0","0","0","0","0","0","448657.93","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_순대 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","3932506.86","5110192.86","7381198.36","9500688.7","7160812.62","5707644.62","2195247.94","255","306","510","544","527","391","187","15421.6","16699.98","14472.94","17464.5","13587.88","14597.56","11739.29","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_제과/제빵 전문점","프랜차이즈_제과제빵떡케익","프랜차이즈_음식","3340556.87","5875168.49","7657436.93","6608368.01","9495221.74","6374816.2","4602119.62","285","342","646","475","399","475","418","11721.25","17178.86","11853.62","13912.35","23797.55","13420.67","11009.86","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_죽요리 전문점","프랜차이즈_한식","프랜차이즈_음식","0","1249572.8","2093301.42","945189.69","923829.44","822368.4","256322.62","0","88","109","87","66","88","33","0","14199.69","19204.6","10864.25","13997.42","9345.1","7767.35","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","7752668.37","14250478.28","16724193.07","13119864.89","12073511.22","12261334.05","10731941.94","1237","1929","1833","1791","1882","1676","1446","6267.31","7387.5","9123.95","7325.44","6415.26","7315.83","7421.81","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","한식/백반 전문점","한식","음식","25508686.75","61783738.4","73816878.57","82868640.53","75926719.7","98976841.73","49848614.4","405","1045","1315","1260","1314","1386","720","62984.41","59123.19","56134.51","65768.76","57782.89","71411.86","69234.19","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","호프/맥주","유흥주점","음식","0","6353081.56","869516.67","2370134.17","2370134.16","3884776.13","813418.84","0","42","28","56","70","56","14","0","151263.85","31054.17","42323.82","33859.06","69371","58101.35","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로5.6가동","11010630200021000004","화장품 판매","화장품소매","소매","0","2080104.4","0","0","679772.68","339886.34","0","0","28","0","0","14","14","0","0","74289.44","0","0","48555.19","24277.6","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_민속주점","프랜차이즈_유흥주점","프랜차이즈_음식","3953912.05","12242483.15","10968444.84","6062665.12","5579409.2","13897268.54","7585653.43","87","319","348","174","408","348","174","45447.26","38377.69","31518.52","34842.9","13675.02","39934.68","43595.71","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_배트남음식 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","3645081.76","3814183.49","6588704.53","10002054.31","9212912.84","4230674.81","6626282.68","169","182","273","362","350","221","273","21568.53","20957.05","24134.45","27629.98","26322.61","19143.32","24272.1","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_보청기 판매","프랜차이즈_의약/의료품소매","프랜차이즈_소매","0","320403.28","19224196.86","0","1260252.91","0","0","0","11","11","0","11","0","0","0","29127.57","1747654.26","0","114568.45","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_비만/체형관리/마사지","프랜차이즈_이/미용/건강","프랜차이즈_생활서비스","0","0","5526368.14","0","4924608.06","0","0","0","0","12","0","24","0","0","0","0","460530.68","0","205192","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_삼겹살 전문점","프랜차이즈_한식","프랜차이즈_음식","6472514.55","27295818.38","10015254.12","8004926.09","8246333.38","11943013.87","7561296.47","182","336","378","336","294","364","266","35563.27","81237.55","26495.38","23824.18","28048.75","32810.48","28425.93","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_샌드위치/토스트 전문점","프랜차이즈_패스트푸드","프랜차이즈_음식","6546262.17","15831266.66","14356131.05","20150908.97","16337822.72","21848706.67","13665878.95","896","2519","1792","2688","1960","2069","1734","7306.1","6284.74","8011.23","7496.62","8335.62","10560.03","7881.13","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_샤브샤브 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","5399611.72","11344093.4","9842019.6","14083169.2","21946967.42","7358198.2","32103146.27","175","300","325","350","475","250","400","30854.92","37813.64","30283.14","40237.63","46204.14","29432.79","80257.87","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_소주방/포장마차","프랜차이즈_유흥주점","프랜차이즈_음식","11630984.27","5346958.19","14365224.23","12168380.58","16208304.49","23799364.85","46802086.97","252","98","306","294","363","348","835","46154.7","54560.8","46945.18","41389.05","44650.98","68388.98","56050.4","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_우동 전문점","프랜차이즈_분식","프랜차이즈_음식","1163946.98","742290.69","2200518.62","1497758.2","1871099.62","1853530.6","1515327.2","81","81","144","117","144","162","108","14369.72","9164.08","15281.38","12801.35","12993.75","11441.55","14030.81","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_족발/보쌈전문","프랜차이즈_한식","프랜차이즈_음식","3883019.17","3344665.45","6425881.31","2714677.13","5406445.57","10182902.81","8877108.72","66","77","99","44","122","165","121","58833.62","43437.21","64907.89","61697.21","44315.13","61714.56","73364.53","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_치킨/호프 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","25103479.98","27889295.6","62334719.47","51647775.22","55800149.46","65309769.29","46594741.69","816","600","1416","1464","1152","1512","1080","30764.07","46482.16","44021.69","35278.53","48437.63","43194.29","43143.28","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_커피전문점","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","20889209.57","31978226.57","20830944.5","17039749.87","21968978.7","25405921.45","32734274.66","784","714","782","646","808","830","1179","26644.4","44787.43","26638.04","26377.32","27189.33","30609.54","27764.44","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_퓨전음식 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","6566622.53","5565433.42","8772323.45","7577627.17","9649345.41","8067003.94","4140772.23","322","252","420","336","546","406","196","20393.24","22085.05","20886.48","22552.46","17672.79","19869.47","21126.39","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_피자 전문점","프랜차이즈_패스트푸드","프랜차이즈_음식","6725238.64","4271791.28","5559453.08","6289026.02","3960976.38","4571888.47","7009718.58","390","648","708","1008","780","842","571","17244.2","6592.27","7852.33","6239.11","5078.17","5429.8","12276.21","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","프랜차이즈_호프/맥주","프랜차이즈_유흥주점","프랜차이즈_음식","1050432.24","1243969.82","2896051.52","5339112.9","1719399.1","1241164.93","359026.24","28","42","70","70","42","56","14","37515.44","29618.33","41372.16","76273.04","40938.07","22163.66","25644.73","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610400011000015","피자 전문점","패스트푸드","음식","5695721.71","3751214.54","4153895.97","5034283.03","3697625.77","3558294.93","5698783.9","150","136","120","166","121","151","150","37971.48","27582.46","34615.8","30327.01","30558.89","23564.87","37991.89","2016-03-30 오후 6:39:23"
