,stdr_yy_cd,stdr_qu_cd,trdar_se_cd,trdar_se_cd_nm,trdar_cd,trdar_cd_nm,tot_flpop_co
24318,2018,1,A,골목상권,1000481,성미산로11길,138016
24319,2018,1,A,골목상권,1000482,성미산로1길,168550
24320,2018,1,A,골목상권,1000483,성미산로32길,105304
24321,2018,1,A,골목상권,1000484,성산로4길,161106
24322,2018,1,A,골목상권,1000485,성지3길,183856
24323,2018,1,A,골목상권,1000486,숭문8길,82578
24324,2018,1,A,골목상권,1000487,숭문길,250685
24325,2018,1,A,골목상권,1000488,신촌로12길,284460
24326,2018,1,A,골목상권,1000489,신촌로28가길,241539
24327,2018,1,A,골목상권,1000490,신촌로30길,126752
24328,2018,1,A,골목상권,1000491,양화로11길,186503
24329,2018,1,A,골목상권,1000492,양화로1길,186490
24330,2018,1,A,골목상권,1000493,양화진길,123801
24331,2018,1,A,골목상권,1000494,와우산로29가길,247972
24332,2018,1,A,골목상권,1000495,와우산로29길,137725
24333,2018,1,A,골목상권,1000496,와우산로3길,136746
24334,2018,1,A,골목상권,1000497,월드컵로10길,339146
24335,2018,1,A,골목상권,1000498,월드컵로11길,212134
24336,2018,1,A,골목상권,1000499,월드컵로16길,223882
24337,2018,1,A,골목상권,1000500,월드컵로19길,239291
24338,2018,1,A,골목상권,1000501,월드컵로25길,235640
24339,2018,1,A,골목상권,1000502,월드컵로36길,124227
24340,2018,1,A,골목상권,1000503,월드컵로7길,96159
24341,2018,1,A,골목상권,1000504,월드컵로8길,314458
24342,2018,1,A,골목상권,1000505,토정로37길,146672
24343,2018,1,A,골목상권,1000506,효창원로93길,438607
24344,2018,1,A,골목상권,1000507,가로공원로58길,30938
24345,2018,1,A,골목상권,1000508,곰달래로10길,136576
24346,2018,1,A,골목상권,1000509,곰달래로2길,101175
24347,2018,1,A,골목상권,1000510,곰달래로3길,179203
24348,2018,1,A,골목상권,1000511,곰달래로5길,130511
24349,2018,1,A,골목상권,1000512,남부순환로33길,104442
24350,2018,1,A,골목상권,1000513,남부순환로40길,105395
24351,2018,1,A,골목상권,1000514,남부순환로58길,19837
24352,2018,1,A,골목상권,1000515,남부순환로70길,95453
24353,2018,1,A,골목상권,1000516,남부순환로79길,78696
24354,2018,1,A,골목상권,1000517,남부순환로88길,55907
24355,2018,1,A,골목상권,1000518,목동남로4길,77803
24356,2018,1,A,골목상권,1000519,목동동로12길,176056
24357,2018,1,A,골목상권,1000520,목동동로8길,43606
24358,2018,1,A,골목상권,1000521,목동로19길,584673
24359,2018,1,A,골목상권,1000522,목동로9길,335709
24360,2018,1,A,골목상권,1000523,목동중앙남로3가길,205201
24361,2018,1,A,골목상권,1000524,목동중앙로13나길,35404
24362,2018,1,A,골목상권,1000525,목동중앙로3길,77926
24363,2018,1,A,골목상권,1000526,목동중앙본로7길,113384
24364,2018,1,A,골목상권,1000527,목동중앙북로16길,75850
24365,2018,1,A,골목상권,1000528,목동중앙북로8길,89312
24366,2018,1,A,골목상권,1000529,목동중앙서로7길,260511
24367,2018,1,A,골목상권,1000530,목동중앙서로8가길,162377
24368,2018,1,A,골목상권,1000531,신목로2길,169507
24369,2018,1,A,골목상권,1000532,신목로5길,198278
24370,2018,1,A,골목상권,1000533,신목로6길,272326
24371,2018,1,A,골목상권,1000534,신월로15길,265893
24372,2018,1,A,골목상권,1000535,신월로20길,185749
24373,2018,1,A,골목상권,1000536,오목로23길,193927
24374,2018,1,A,골목상권,1000537,오목로30길,135135
24375,2018,1,A,골목상권,1000538,오목로3길,146892
24376,2018,1,A,골목상권,1000539,오목로5길,101888
24377,2018,1,A,골목상권,1000540,은행정로5길,113452
24378,2018,1,A,골목상권,1000541,은행정로7길,256707
24379,2018,1,A,골목상권,1000542,중앙로25길,116734
24380,2018,1,A,골목상권,1000543,중앙로32길,254876
24381,2018,1,A,골목상권,1000544,중앙로36길,102281
24382,2018,1,A,골목상권,1000545,중앙로45길,131801
24383,2018,1,A,골목상권,1000546,중앙로47길,155913
24384,2018,1,A,골목상권,1000547,중앙로51길,126709
24385,2018,1,A,골목상권,1000548,중앙로55길,78062
24386,2018,1,A,골목상권,1000549,지양로7길,103543
24387,2018,1,A,골목상권,1000550,화곡로3길,69256
24388,2018,1,A,골목상권,1000551,화곡로4길,78909
24389,2018,1,A,골목상권,1000552,가로공원로76가길,121266
24390,2018,1,A,골목상권,1000553,가로공원로80길,76986
24391,2018,1,A,골목상권,1000554,강서로15길,232779
24392,2018,1,A,골목상권,1000555,강서로17가길,30575
24393,2018,1,A,골목상권,1000556,강서로18길,179418
24394,2018,1,A,골목상권,1000557,강서로29길,168978
24395,2018,1,A,골목상권,1000558,강서로35길,210223
24396,2018,1,A,골목상권,1000559,강서로45길,155307
24397,2018,1,A,골목상권,1000560,강서로45다길,228241
24398,2018,1,A,골목상권,1000561,강서로47길,232043
24399,2018,1,A,골목상권,1000562,강서로47라길,166873
24400,2018,1,A,골목상권,1000563,강서로5가길,589327
24401,2018,1,A,골목상권,1000564,강서로5나길,266577
24402,2018,1,A,골목상권,1000565,강서로5라길,352613
24403,2018,1,A,골목상권,1000566,강서로8길,686914
24404,2018,1,A,골목상권,1000567,개화동로23길,47899
24405,2018,1,A,골목상권,1000568,개화동로25길,133557
24406,2018,1,A,골목상권,1000569,곰달래로25길,164375
24407,2018,1,A,골목상권,1000570,곰달래로31길,117083
24408,2018,1,A,골목상권,1000571,곰달래로47길,144743
24409,2018,1,A,골목상권,1000572,곰달래로53길,77604
24410,2018,1,A,골목상권,1000573,곰달래로60길,157836
24411,2018,1,A,골목상권,1000574,공항대로38길,144372
24412,2018,1,A,골목상권,1000575,공항대로42길,35733
24413,2018,1,A,골목상권,1000576,공항대로55길,64902
24414,2018,1,A,골목상권,1000577,공항대로59길,96409
24415,2018,1,A,골목상권,1000578,공항대로59다길,248727
24416,2018,1,A,골목상권,1000579,공항대로61길,212146
24417,2018,1,A,골목상권,1000580,공항대로8길,151885
24418,2018,1,A,골목상권,1000581,국회대로7길,118207
24419,2018,1,A,골목상권,1000582,까치산로4길,204169
24420,2018,1,A,골목상권,1000583,남부순환로11길,195345
24421,2018,1,A,골목상권,1000584,등촌로13길,61604
24422,2018,1,A,골목상권,1000585,등촌로39길,149603
24423,2018,1,A,골목상권,1000586,등촌로51길,55450
24424,2018,1,A,골목상권,1000587,등촌로55길,70482
24425,2018,1,A,골목상권,1000588,등촌로5길,73709
24426,2018,1,A,골목상권,1000589,방화대로21길,191229
24427,2018,1,A,골목상권,1000590,방화대로6라길,140963
24428,2018,1,A,골목상권,1000591,양천로14길,129340
24429,2018,1,A,골목상권,1000592,양천로24가길,182300
24430,2018,1,A,골목상권,1000593,양천로24길,200192
24431,2018,1,A,골목상권,1000594,양천로26길,35168
24432,2018,1,A,골목상권,1000595,양천로49길,233126
24433,2018,1,A,골목상권,1000596,양천로71길,197567
24434,2018,1,A,골목상권,1000597,양천로73가길,158814
24435,2018,1,A,골목상권,1000598,우장산로6길,314051
24436,2018,1,A,골목상권,1000599,월정로20길,204631
24437,2018,1,A,골목상권,1000600,초록마을로3길,181998
24438,2018,1,A,골목상권,1000601,초록마을로8길,137276
24439,2018,1,A,골목상권,1000602,초원로16길,108468
24440,2018,1,A,골목상권,1000603,화곡로13길,123679
24441,2018,1,A,골목상권,1000604,화곡로20길,264527
24442,2018,1,A,골목상권,1000605,화곡로31길,222609
24443,2018,1,A,골목상권,1000606,화곡로44나길,476948
24444,2018,1,A,골목상권,1000607,화곡로59길,364978
24445,2018,1,A,골목상권,1000608,화곡로64길,111170
24446,2018,1,A,골목상권,1000609,개봉로11길,74264
24447,2018,1,A,골목상권,1000610,개봉로17길,116825
24448,2018,1,A,골목상권,1000611,개봉로17다길,136075
24449,2018,1,A,골목상권,1000612,개봉로1길,125908
24450,2018,1,A,골목상권,1000613,개봉로20길,113683
24451,2018,1,A,골목상권,1000614,개봉로23가길,190935
24452,2018,1,A,골목상권,1000615,개봉로2길,127455
24453,2018,1,A,골목상권,1000616,개봉로3길,114543
24454,2018,1,A,골목상권,1000617,경인로15길,165690
24455,2018,1,A,골목상권,1000618,경인로31길,99330
24456,2018,1,A,골목상권,1000619,경인로35길,127980
24457,2018,1,A,골목상권,1000620,경인로47길,349021
24458,2018,1,A,골목상권,1000621,고척로21나길,31857
24459,2018,1,A,골목상권,1000622,고척로27길,219090
24460,2018,1,A,골목상권,1000623,고척로27다길,108712
24461,2018,1,A,골목상권,1000624,고척로52길,137138
24462,2018,1,A,골목상권,1000625,공원로6가길,324513
24463,2018,1,A,골목상권,1000626,구로동로15길,33223
24464,2018,1,A,골목상권,1000627,구로동로28길,109605
24465,2018,1,A,골목상권,1000628,구로동로38길,254770
24466,2018,1,A,골목상권,1000629,구로동로41길,208474
24467,2018,1,A,골목상권,1000630,구로동로42길,146319
24468,2018,1,A,골목상권,1000631,구로동로7길,124923
24469,2018,1,A,골목상권,1000632,구로동로8길,361575
24470,2018,1,A,골목상권,1000633,구로중앙로19길,117109
24471,2018,1,A,골목상권,1000634,구로중앙로28길,227446
24472,2018,1,A,골목상권,1000635,구로중앙로34길,113069
24473,2018,1,A,골목상권,1000636,구로중앙로42길,8021
24474,2018,1,A,골목상권,1000637,구로중앙로7길,125797
24475,2018,1,A,골목상권,1000638,구로중앙로8길,208839
24476,2018,1,A,골목상권,1000639,남부순환로97길,60575
24477,2018,1,A,골목상권,1000640,도림로12길,270011
24478,2018,1,A,골목상권,1000641,도림로6길,329558
24479,2018,1,A,골목상권,1000642,디지털로27길,166386
24480,2018,1,A,골목상권,1000643,디지털로32가길,303641
24481,2018,1,A,골목상권,1000644,디지털로32길,932384
24482,2018,1,A,골목상권,1000645,부일로11길,20518
24483,2018,1,A,골목상권,1000646,부일로15길,83897
24484,2018,1,A,골목상권,1000647,부일로1길,30532
24485,2018,1,A,골목상권,1000648,새말로18길,122568
24486,2018,1,A,골목상권,1000649,신도림로13길,60288
24487,2018,1,A,골목상권,1000650,오류로8길,238474
24488,2018,1,A,골목상권,1000651,우마길,74269
24489,2018,1,A,골목상권,1000652,중앙로15길,48442
24490,2018,1,A,골목상권,1000653,중앙로1길,162159
24491,2018,1,A,골목상권,1000654,가산로3길,60342
24492,2018,1,A,골목상권,1000655,가산로5길,110643
24493,2018,1,A,골목상권,1000656,금하로14길,94508
24494,2018,1,A,골목상권,1000657,금하로1길,54018
24495,2018,1,A,골목상권,1000658,금하로24길,32187
24496,2018,1,A,골목상권,1000659,남부순환로112길,166442
24497,2018,1,A,골목상권,1000660,독산로108길,62204
24498,2018,1,A,골목상권,1000661,독산로40길,112541
24499,2018,1,A,골목상권,1000662,독산로50길,30051
24500,2018,1,A,골목상권,1000663,독산로64길,136527
24501,2018,1,A,골목상권,1000664,독산로70길,114347
24502,2018,1,A,골목상권,1000665,독산로78다길,273842
24503,2018,1,A,골목상권,1000666,독산로85길,28736
24504,2018,1,A,골목상권,1000667,문성로5길,123404
24505,2018,1,A,골목상권,1000668,범안로11길,77092
24506,2018,1,A,골목상권,1000669,범안로17길,99546
24507,2018,1,A,골목상권,1000670,벚꽃로56길,108140
24508,2018,1,A,골목상권,1000671,시흥대로120길,96858
24509,2018,1,A,골목상권,1000672,시흥대로138길,191880
24510,2018,1,A,골목상권,1000673,시흥대로141길,140063
24511,2018,1,A,골목상권,1000674,시흥대로150길,171963
24512,2018,1,A,골목상권,1000675,시흥대로153길,148573
24513,2018,1,A,골목상권,1000676,시흥대로22길,28900
24514,2018,1,A,골목상권,1000677,시흥대로36길,50420
24515,2018,1,A,골목상권,1000678,시흥대로62가길,156251
24516,2018,1,A,골목상권,1000679,시흥대로63길,168216
24517,2018,1,A,골목상권,1000680,시흥대로68길,120619
24518,2018,1,A,골목상권,1000681,시흥대로84길,129703
24519,2018,1,A,골목상권,1000682,시흥대로94길,219419
24520,2018,1,A,골목상권,1000683,가마산로61길,164739
24521,2018,1,A,골목상권,1000684,경인로77길,89675
24522,2018,1,A,골목상권,1000685,경인로80길,55365
24523,2018,1,A,골목상권,1000686,경인로90길,68145
24524,2018,1,A,골목상권,1000687,국회대로56길,201478
24525,2018,1,A,골목상권,1000688,당산로31길,124403
24526,2018,1,A,골목상권,1000689,당산로37길,121672
24527,2018,1,A,골목상권,1000690,당산로38길,227607
24528,2018,1,A,골목상권,1000691,당산로46길,260901
24529,2018,1,A,골목상권,1000692,대림로22길,286272
24530,2018,1,A,골목상권,1000693,대림로29길,576785
24531,2018,1,A,골목상권,1000694,대림로31길,138710
24532,2018,1,A,골목상권,1000695,대림로34길,373764
24533,2018,1,A,골목상권,1000696,대림로44길,200462
24534,2018,1,A,골목상권,1000697,대림로7길,102918
24535,2018,1,A,골목상권,1000698,대림로8길,515273
24536,2018,1,A,골목상권,1000699,도림로112길,227225
24537,2018,1,A,골목상권,1000700,도림로147길,132558
24538,2018,1,A,골목상권,1000701,도림로63길,170497
24539,2018,1,A,골목상권,1000702,도림천로21길,275303
24540,2018,1,A,골목상권,1000703,도신로15길,257748
24541,2018,1,A,골목상권,1000704,도신로29길,173887
24542,2018,1,A,골목상권,1000705,도신로60길,155267
24543,2018,1,A,골목상권,1000706,도신로62길,156979
24544,2018,1,A,골목상권,1000707,디지털로37길,331572
24545,2018,1,A,골목상권,1000708,디지털로57길,248754
24546,2018,1,A,골목상권,1000709,디지털로74길,81961
24547,2018,1,A,골목상권,1000710,선유로55길,278652
24548,2018,1,A,골목상권,1000711,선유서로24길,203836
24549,2018,1,A,골목상권,1000712,선유서로25길,104084
24550,2018,1,A,골목상권,1000713,선유서로28길,232548
24551,2018,1,A,골목상권,1000714,신길로17길,58568
24552,2018,1,A,골목상권,1000715,신길로39길,148342
24553,2018,1,A,골목상권,1000716,신길로42가길,363720
24554,2018,1,A,골목상권,1000717,신길로42길,186187
24555,2018,1,A,골목상권,1000718,신길로60길,285959
24556,2018,1,A,골목상권,1000719,양평로19길,247096
24557,2018,1,A,골목상권,1000720,양평로22라길,46406
24558,2018,1,A,골목상권,1000721,양평로28길,106573
24559,2018,1,A,골목상권,1000722,여의대방로35길,139833
24560,2018,1,A,골목상권,1000723,여의대방로39길,94850
24561,2018,1,A,골목상권,1000724,여의대방로43나길,214670
24562,2018,1,A,골목상권,1000725,여의대방로61길,159068
24563,2018,1,A,골목상권,1000726,영등포로25길,220318
24564,2018,1,A,골목상권,1000727,영등포로27길,92507
24565,2018,1,A,골목상권,1000728,영등포로35길,136985
24566,2018,1,A,골목상권,1000729,영등포로62길,152500
24567,2018,1,A,골목상권,1000730,영등포로80길,347964
24568,2018,1,A,골목상권,1000731,영등포로84길,510146
24569,2018,1,A,골목상권,1000732,영신로9길,296662
24570,2018,1,A,골목상권,1000733,국사봉1길,270678
24571,2018,1,A,골목상권,1000734,국사봉2길,144812
24572,2018,1,A,골목상권,1000735,국사봉길,256984
24573,2018,1,A,골목상권,1000736,노량진로6길,107992
24574,2018,1,A,골목상권,1000737,대방동27길,182031
24575,2018,1,A,골목상권,1000738,대방동2길,161713
24576,2018,1,A,골목상권,1000739,동작대로17길,237328
24577,2018,1,A,골목상권,1000740,동작대로29길,124436
24578,2018,1,A,골목상권,1000741,동작대로33길,335374
24579,2018,1,A,골목상권,1000742,동작대로35길,112625
24580,2018,1,A,골목상권,1000743,동작대로7길,408718
24581,2018,1,A,골목상권,1000744,등용로14길,173226
24582,2018,1,A,골목상권,1000745,만양로14길,308506
24583,2018,1,A,골목상권,1000746,만양로8길,496666
24584,2018,1,A,골목상권,1000747,사당로16가길,67289
24585,2018,1,A,골목상권,1000748,사당로16길,243904
24586,2018,1,A,골목상권,1000749,사당로20길,77219
24587,2018,1,A,골목상권,1000750,사당로23길,111388
24588,2018,1,A,골목상권,1000751,사당로23나길,48524
24589,2018,1,A,골목상권,1000752,사당로26길,100016
24590,2018,1,A,골목상권,1000753,사당로29길,28209
24591,2018,1,A,골목상권,1000754,사당로2차길,73754
24592,2018,1,A,골목상권,1000755,사당로30길,471911
24593,2018,1,A,골목상권,1000756,사당로8길,113010
24594,2018,1,A,골목상권,1000757,상도로15길,289273
24595,2018,1,A,골목상권,1000758,상도로37길,36679
24596,2018,1,A,골목상권,1000759,상도로47길,101409
24597,2018,1,A,골목상권,1000760,상도로61길,291197
24598,2018,1,A,골목상권,1000761,상도로62길,566436
24599,2018,1,A,골목상권,1000762,서달로10길,301472
